"ID","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Complain","Response","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency"
2315,10,0,11,17,29,29,1,1,2,2,4,0,0,1960,"Graduation","Divorced",58401,0,1,"20/04/2014",55
3515,87,13,34,10,6,10,1,4,0,4,5,0,0,1952,"Graduation","Single",62307,0,1,"17/02/2014",94
2245,57,2,51,4,2,23,3,2,1,4,6,0,0,1969,"Master","Married",43641,1,1,"22/04/2013",50
6283,635,15,100,20,7,131,1,9,3,9,6,0,0,1968,"Master","Divorced",63841,0,1,"21/04/2013",64
2246,43,12,23,29,15,61,1,2,1,4,4,0,0,1965,"2n Cycle","Married",46891,0,1,"01/09/2013",91
6606,964,34,137,15,0,11,2,5,2,10,8,0,0,1969,"Master","Married",70091,1,0,"31/03/2013",11
5545,572,8,259,34,35,80,1,3,5,5,1,0,0,1972,"PhD","Married",78075,0,0,"05/04/2014",72
7342,341,142,113,259,151,66,3,6,6,12,5,0,0,1961,"2n Cycle","Widow",59184,0,1,"09/09/2012",6
837,63,6,57,13,13,22,4,2,1,5,4,0,0,1977,"Graduation","Married",54809,1,1,"11/09/2013",0
9500,221,104,169,102,78,84,3,9,2,8,7,1,0,1959,"Graduation","Married",58113,0,1,"25/01/2013",66
3602,140,3,29,4,5,14,2,3,2,4,4,0,0,1958,"Master","Married",51412,0,1,"31/12/2013",42
234,1,2,8,4,3,13,2,1,1,2,7,0,1,1979,"Graduation","Divorced",15287,1,0,"10/10/2012",60
2995,291,10,689,84,10,0,1,3,4,9,1,0,0,1957,"Master","Together",66636,0,0,"17/08/2013",64
1118,544,13,85,8,6,29,3,10,4,5,8,0,0,1956,"Master","Married",50965,0,1,"20/02/2013",87
7789,684,100,801,21,66,0,1,6,9,10,2,0,0,1965,"PhD","Married",84618,0,0,"22/11/2013",96
3068,1,12,9,0,14,7,1,2,0,3,7,0,0,1990,"Graduation","Married",18351,0,0,"29/10/2013",1
8955,35,0,4,0,0,10,1,1,1,2,5,0,0,1957,"PhD","Together",40451,0,2,"16/02/2014",54
945,87,3,25,3,2,13,2,3,0,4,7,0,0,1965,"Graduation","Together",36317,0,1,"22/05/2013",53
5644,309,3,24,4,3,20,2,5,1,7,7,0,0,1957,"Graduation","Together",42213,0,1,"12/10/2013",96
7192,172,73,93,95,78,34,2,2,4,10,1,1,0,1955,"Graduation","Together",65748,0,1,"15/04/2013",58
2324,625,38,242,50,34,76,2,7,11,11,4,0,0,1972,"Graduation","Together",77044,0,1,"27/10/2013",12
697,972,59,913,25,19,59,1,5,9,6,3,0,0,1969,"Graduation","Together",74918,0,0,"12/03/2013",78
3439,157,6,39,6,13,75,5,4,1,5,6,0,0,1972,"Graduation","Married",56721,1,1,"31/10/2012",64
1506,48,9,45,3,15,20,4,2,1,4,6,0,1,1975,"Graduation","Single",42160,1,1,"28/06/2013",26
232,279,83,88,32,14,34,1,4,2,10,3,0,0,1965,"Graduation","Single",61559,0,1,"17/07/2013",8
8876,132,0,16,0,0,4,5,3,1,4,9,0,0,1963,"PhD","Together",33629,1,1,"08/08/2012",49
4500,919,0,505,99,30,45,1,4,9,10,2,0,0,1991,"PhD","Together",68682,0,0,"06/10/2013",56
9739,62,0,22,3,1,26,2,2,2,2,7,0,0,1963,"Graduation","Single",34377,0,1,"19/01/2013",55
10395,1,45,3,4,6,42,3,3,1,3,8,0,0,1986,"Basic","Single",8940,1,0,"22/08/2012",25
1176,2,6,4,3,1,9,1,1,0,2,8,0,0,1973,"Graduation","Married",26228,1,0,"22/09/2013",50
1627,408,61,109,48,122,41,1,5,7,9,4,0,0,1957,"2n Cycle","Divorced",77297,0,0,"26/01/2013",84
938,51,1,7,2,1,25,2,2,1,2,8,0,0,1981,"Graduation","Married",40211,1,1,"30/07/2013",30
2740,62,1,16,3,2,6,4,2,1,4,5,0,0,1958,"PhD","Widow",33438,1,1,"22/09/2013",81
257,952,12,180,47,12,12,2,5,4,9,3,0,0,1959,"PhD","Married",75032,0,1,"28/04/2013",74
4058,618,15,106,20,7,45,1,11,2,8,6,0,0,1955,"PhD","Single",61284,0,0,"12/10/2013",76
7736,11,7,12,2,2,27,2,2,1,2,5,0,1,1986,"Graduation","Married",22518,1,0,"22/10/2012",36
8210,318,3,17,4,7,56,5,4,1,8,4,0,0,1975,"Master","Married",54730,0,1,"15/08/2013",64
833,56,0,14,0,0,2,3,3,0,3,7,0,0,1955,"Master","Married",38452,1,1,"30/03/2014",62
6230,110,5,59,7,1,7,5,5,0,4,8,0,0,1971,"Graduation","Divorced",44421,1,1,"15/02/2013",53
7325,23,0,11,2,1,3,1,1,0,3,5,0,0,1986,"PhD","Together",38197,1,0,"29/06/2013",86
1307,27,5,8,8,3,12,3,3,0,4,4,0,0,1978,"Graduation","Divorced",41986,0,1,"09/02/2014",15
1502,18,3,19,3,3,6,2,2,0,3,8,0,0,1983,"Graduation","Together",28427,1,0,"21/03/2013",67
6211,18,0,9,0,1,11,1,1,0,3,6,0,0,1976,"PhD","Together",37395,1,0,"02/05/2014",47
843,303,0,280,60,147,15,4,8,2,11,6,0,0,1971,"Graduation","Married",64722,1,0,"26/05/2014",47
4174,97,1,19,2,0,11,1,2,1,4,3,0,0,1956,"Master","Together",55249,0,1,"17/04/2014",81
9757,997,15,414,99,30,76,1,5,6,12,2,0,0,1972,"Graduation","Together",84906,0,0,"04/10/2013",98
6918,5,4,13,8,0,4,1,1,0,3,8,0,0,1989,"Graduation","Married",28691,1,0,"04/07/2013",56
286,95,11,35,0,4,7,4,2,1,5,6,0,0,1952,"Graduation","Single",44213,1,1,"29/11/2013",48
11086,1,6,2,3,6,3,1,1,0,3,7,0,0,1984,"Basic","Single",25707,1,0,"18/01/2014",18
1921,46,1,12,3,0,9,2,2,0,3,4,0,0,1967,"PhD","Married",59062,2,1,"03/10/2013",74
4138,411,106,147,54,115,66,1,5,10,7,1,0,0,1962,"Graduation","Single",76624,0,1,"24/05/2014",68
7718,244,51,270,101,0,45,1,1,3,5,1,0,0,1947,"Master","Together",66000,0,0,"20/04/2014",36
1291,152,9,121,12,12,45,4,6,2,4,8,0,0,1978,"PhD","Together",27683,1,0,"04/08/2012",90
6862,1,1,3,1,1,1,15,0,0,0,20,0,0,1971,"Graduation","Divorced",1730,0,0,"18/05/2014",65
4136,10,17,18,8,26,40,4,3,2,2,9,0,0,1992,"Basic","Single",7500,1,0,"03/12/2012",63
803,12,0,5,0,0,4,1,0,1,2,5,0,0,1968,"Graduation","Together",40521,1,1,"05/04/2013",82
4298,5,0,4,0,0,1,1,1,0,2,8,0,0,1973,"PhD","Together",20427,1,0,"24/03/2014",63
10833,790,19,133,12,0,19,3,8,3,13,6,0,0,1975,"Graduation","Married",65106,0,1,"24/05/2014",55
9606,882,29,514,38,29,44,1,4,2,6,3,0,1,1965,"PhD","Married",69969,0,0,"27/08/2013",64
8534,615,28,259,12,48,30,4,6,5,13,4,0,0,1952,"Graduation","Married",67433,0,2,"16/07/2013",51
5153,1004,59,265,115,59,27,2,11,10,11,6,0,1,1967,"PhD","Married",77766,0,1,"22/02/2013",97
961,133,27,421,13,195,71,2,7,3,5,4,0,0,1972,"Graduation","Married",74716,0,1,"12/09/2013",92
5011,595,23,123,10,23,154,2,8,9,4,6,0,0,1963,"Graduation","Divorced",68118,0,1,"18/10/2013",51
6653,293,0,87,4,11,23,4,7,2,5,7,0,1,1970,"PhD","Married",55158,1,1,"30/07/2012",72
9094,313,15,47,20,0,192,2,7,4,3,6,0,1,1955,"2n Cycle","Married",62972,0,1,"03/08/2012",39
810,151,81,86,168,91,64,2,4,2,11,2,0,0,1975,"Graduation","Married",74190,0,1,"12/05/2014",49
5493,15,0,2,0,0,6,1,1,0,2,6,0,0,1976,"Graduation","Married",39356,1,1,"19/03/2014",21
2147,736,63,946,219,189,126,1,4,7,11,2,0,0,1969,"Graduation","Together",76653,0,0,"16/08/2013",91
5107,15,0,8,4,2,20,2,1,1,2,5,0,0,1973,"PhD","Divorced",35860,1,1,"19/05/2014",37
3979,982,17,672,23,34,51,1,6,2,8,2,0,1,1983,"PhD","Divorced",90687,0,0,"22/05/2013",98
6049,1142,51,415,90,69,37,1,7,8,11,3,0,0,1982,"Master","Together",73450,0,0,"05/12/2013",85
8147,28,0,11,0,0,9,3,2,0,3,8,0,0,1960,"Graduation","Married",31454,1,1,"06/07/2013",40
1857,46,0,12,0,2,23,2,2,1,2,7,0,1,1952,"Graduation","Single",47139,1,1,"06/03/2014",2
3910,897,161,430,186,161,27,0,4,7,6,1,0,1,1975,"Graduation","Divorced",83829,0,0,"08/10/2013",78
5207,489,6,152,8,6,132,10,9,4,6,8,0,1,1963,"PhD","Married",53378,1,1,"24/09/2012",41
11114,25,4,9,6,8,32,3,2,1,3,7,0,0,1970,"Graduation","Together",19656,1,0,"08/02/2013",94
5429,145,1,33,2,1,1,1,4,1,4,6,0,0,1948,"PhD","Married",45579,0,1,"20/08/2013",10
9400,630,26,611,44,18,54,1,6,6,6,2,0,0,1958,"2n Cycle","Single",85485,0,0,"21/06/2014",73
1740,760,38,104,50,9,38,2,7,3,4,4,0,0,1944,"Graduation","Married",55956,0,0,"07/04/2014",22
7488,420,15,186,151,38,15,3,5,3,13,3,0,0,1963,"Master","Single",64191,0,1,"22/01/2013",30
195,125,17,52,3,19,30,4,5,1,4,8,0,1,1972,"Graduation","Single",38808,1,0,"26/08/2012",21
635,464,5,64,7,0,70,8,9,1,7,8,0,0,1966,"Master","Married",57183,1,1,"19/03/2013",51
7527,6,6,29,12,15,8,3,2,1,3,8,0,0,1968,"Master","Divorced",23748,1,0,"21/11/2012",97
10319,1090,12,96,16,12,60,4,3,4,11,8,0,0,1971,"Graduation","Married",66303,0,1,"26/02/2013",56
2296,3,2,11,2,2,10,1,1,0,2,6,0,0,1975,"Master","Married",37368,1,0,"16/12/2013",4
10637,24,0,27,8,30,10,2,3,0,3,7,1,0,1964,"Graduation","Married",40800,1,2,"01/01/2013",77
2931,737,21,106,55,63,210,0,6,7,9,3,0,0,1978,"Graduation","Divorced",71847,0,0,"21/09/2012",95
907,254,6,71,4,0,27,5,5,1,7,5,0,0,1975,"Graduation","Married",46149,0,1,"29/11/2013",36
3698,817,185,687,145,55,241,1,4,6,8,2,0,1,1983,"Graduation","Together",78687,0,0,"09/08/2012",13
9516,620,54,239,99,98,119,2,9,7,10,7,0,1,1971,"2n Cycle","Divorced",49118,0,0,"18/08/2012",90
679,13,4,20,0,0,1,2,1,0,3,9,0,0,1957,"PhD","Married",37633,1,1,"20/09/2012",49
7384,113,61,204,34,26,47,2,7,1,7,8,0,0,1951,"Master","Together",39767,0,0,"21/07/2013",18
5043,7,23,78,133,49,144,2,4,2,5,7,0,0,1951,"Basic","Married",26997,0,0,"05/11/2012",89
5267,16,2,18,2,1,5,1,1,0,3,7,0,0,1970,"Graduation","Divorced",33986,1,0,"14/03/2013",43
339,462,0,24,6,0,4,2,9,2,5,7,0,1,1972,"PhD","Married",57091,0,1,"23/11/2012",82
2516,22,2,10,6,4,34,2,1,2,2,4,0,0,1969,"2n Cycle","Married",46831,1,1,"08/06/2013",84
9010,968,147,842,137,42,210,1,5,7,10,2,0,1,1972,"Master","Married",83151,0,0,"10/02/2013",80
378,283,112,151,51,72,125,2,7,2,10,6,0,0,1971,"Graduation","Married",52531,0,0,"30/12/2012",68
4808,1,2,5,6,0,3,1,1,0,2,7,0,0,1956,"Graduation","Married",15759,0,0,"05/09/2013",12
5068,14,1,7,2,1,1,1,2,0,2,9,0,0,1971,"Graduation","Single",22804,1,0,"31/07/2013",75
7628,30,5,24,6,3,8,2,2,0,4,5,0,0,1973,"2n Cycle","Married",43050,1,0,"18/03/2014",10
7128,4,0,5,0,1,5,1,1,0,2,7,0,0,1977,"PhD","Single",42997,1,1,"07/12/2013",91
2811,52,0,9,0,0,1,2,1,0,4,4,0,0,1963,"PhD","Single",48918,1,1,"12/04/2014",21
3551,62,1,57,19,11,48,2,2,1,5,2,0,0,1954,"Master","Together",60033,0,1,"29/03/2014",28
1663,20,2,14,3,0,10,1,2,0,2,9,0,0,1978,"PhD","Together",34043,1,0,"25/10/2013",97
5543,545,7,114,37,21,78,5,7,2,11,5,0,0,1966,"Graduation","Together",57811,0,1,"24/06/2013",49
1577,558,79,622,207,175,95,1,4,6,4,1,0,1,1946,"Graduation","Married",78569,0,0,"19/02/2014",14
10641,6,5,4,13,4,25,4,2,1,3,6,0,0,1978,"Graduation","Single",7500,1,1,"27/12/2012",5
5336,39,1,9,2,0,8,0,1,0,1,1,0,0,1971,"Master","Together",157733,1,0,"04/06/2013",37
6024,1111,24,790,160,45,172,0,5,8,5,2,0,1,1953,"Graduation","Together",94384,0,0,"04/03/2013",62
1878,4,6,8,6,3,10,1,2,0,3,7,0,0,1985,"2n Cycle","Married",23148,0,0,"18/02/2014",83
3099,183,5,65,3,5,49,5,5,2,4,9,0,0,1970,"Graduation","Divorced",44267,1,1,"25/02/2013",48
6055,546,72,376,94,145,72,1,5,5,8,3,0,0,1979,"Graduation","Married",71626,0,0,"01/11/2012",94
5841,606,7,155,10,0,54,5,10,3,8,7,0,0,1966,"Graduation","Together",60894,0,1,"28/06/2013",61
3972,266,6,51,8,6,64,6,7,1,5,8,0,0,1976,"Graduation","Together",50200,1,1,"03/04/2013",70
4394,1142,29,249,38,29,14,1,5,5,12,2,0,0,1965,"PhD","Married",81051,0,0,"23/05/2014",43
5758,1074,0,69,0,0,46,1,10,4,13,6,0,1,1982,"Graduation","Married",65169,0,0,"14/01/2014",23
6658,771,51,154,54,10,154,7,11,2,12,6,0,0,1972,"Graduation","Together",59868,0,1,"22/07/2013",37
4603,371,32,189,0,58,6,2,5,4,10,4,0,0,1960,"PhD","Married",65695,0,1,"31/01/2014",50
8427,556,14,717,210,0,43,1,7,5,10,4,0,0,1956,"Master","Single",64857,0,0,"23/11/2012",78
10260,202,5,74,11,5,14,3,6,1,5,7,0,0,1965,"Master","Together",45143,0,1,"26/08/2013",74
7143,209,162,209,41,162,37,5,4,7,10,2,0,0,1955,"2n Cycle","Together",74805,0,1,"06/11/2013",14
8789,35,40,111,36,40,12,3,3,1,7,4,0,0,1989,"2n Cycle","Married",59060,1,0,"11/01/2014",77
6197,37,0,17,0,0,3,3,3,0,3,9,0,0,1962,"PhD","Single",27238,1,1,"20/04/2013",39
4554,171,45,73,59,10,90,4,3,2,8,4,0,0,1965,"Graduation","Together",47009,0,1,"01/10/2013",89
4937,12,2,20,3,2,5,1,1,0,3,7,0,0,1973,"2n Cycle","Married",46094,1,1,"10/06/2014",62
1920,44,4,21,6,0,27,2,3,0,3,7,0,0,1972,"Graduation","Married",40321,1,1,"29/07/2013",59
8749,20,2,9,4,6,20,1,1,1,2,4,0,0,1984,"Graduation","Together",37235,1,0,"01/02/2014",68
1650,779,86,537,34,69,138,1,5,9,12,3,0,0,1960,"Master","Married",81843,0,0,"22/04/2013",13
10377,170,6,97,24,12,88,3,6,1,5,6,0,0,1958,"Master","Together",46692,0,1,"06/06/2013",37
9206,491,48,231,112,105,134,2,5,7,12,1,0,0,1968,"Graduation","Together",77382,0,1,"07/01/2014",36
10971,173,8,107,7,2,176,4,7,2,3,9,1,1,1977,"Graduation","Single",37774,2,0,"03/09/2012",28
6398,7,10,13,16,0,4,2,3,0,3,8,0,0,1974,"Basic","Married",18393,1,0,"29/03/2014",2
9212,1205,0,235,19,14,205,6,6,3,13,7,0,0,1962,"Master","Married",72828,0,1,"14/02/2013",17
7937,10,7,25,6,3,7,1,3,0,3,7,0,0,1982,"Graduation","Married",24711,0,0,"18/04/2014",86
839,97,4,44,6,1,18,1,3,1,4,5,0,0,1975,"PhD","Married",45503,1,0,"25/09/2013",54
4246,67,11,26,4,3,262,0,1,0,1,17,0,0,1982,"Master","Single",6560,0,0,"12/12/2013",2
158,345,53,528,98,75,97,1,8,3,5,4,0,1,1945,"PhD","Together",71604,0,0,"17/11/2013",3
4832,6,5,17,3,24,46,2,2,2,2,7,0,0,1979,"Graduation","Married",27244,1,0,"07/03/2014",84
5621,73,57,100,71,15,0,5,6,1,5,9,0,1,1969,"Graduation","Married",48752,1,1,"12/12/2012",8
1945,711,36,217,172,96,168,3,7,4,7,4,0,0,1962,"Graduation","Married",71434,0,1,"18/09/2013",4
5147,774,70,118,182,187,93,1,4,9,13,1,0,0,1948,"Graduation","Single",90842,0,0,"29/07/2013",57
2535,163,0,480,0,126,75,1,6,5,8,9,0,1,1978,"Master","Married",88097,1,0,"18/08/2012",24
11039,82,33,54,71,30,41,2,5,2,4,5,0,0,1975,"Graduation","Married",51948,0,1,"17/09/2013",51
9495,358,108,413,141,97,32,1,2,8,6,1,0,0,1982,"Graduation","Together",71853,0,0,"08/05/2013",29
9635,66,2,40,4,3,14,1,3,1,3,6,0,0,1983,"Master","Married",35876,0,0,"20/04/2014",13
2173,13,6,7,0,3,3,1,1,0,3,6,0,0,1952,"Graduation","Widow",40049,0,1,"16/10/2013",23
942,139,13,78,20,13,36,3,7,1,3,9,0,1,1982,"Graduation","Single",39660,1,0,"08/08/2012",36
9386,274,0,21,4,6,15,1,5,1,6,6,0,0,1962,"Graduation","Together",50127,0,1,"29/05/2014",88
5510,262,6,61,0,10,102,3,5,2,6,5,0,0,1977,"Master","Married",43263,0,1,"21/11/2012",2
873,1099,0,45,0,0,34,11,3,4,10,8,0,1,1949,"Master","Married",62845,1,1,"01/10/2012",3
2253,32,0,8,23,4,18,1,1,0,4,6,0,0,1990,"Graduation","Married",18929,0,0,"16/02/2013",15
5181,2,4,2,0,11,5,1,1,0,2,9,0,0,1982,"Basic","Single",24367,1,0,"20/03/2013",58
979,6,10,21,19,14,42,2,2,1,3,6,0,0,1975,"Graduation","Single",33249,1,0,"20/02/2013",11
10390,6,7,4,3,4,6,1,1,0,3,6,0,0,1959,"2n Cycle","Married",26887,0,1,"10/02/2013",27
4698,135,46,92,65,61,11,2,5,2,7,5,0,0,1983,"PhD","Married",50150,0,0,"20/06/2013",32
7793,641,7,84,0,30,38,3,10,4,7,6,0,0,1976,"Graduation","Together",62061,0,1,"31/08/2013",12
1745,714,76,395,116,0,12,1,4,6,9,1,0,1,1962,"PhD","Divorced",85696,0,0,"03/05/2013",88
10590,794,73,573,0,29,14,1,4,8,10,2,0,0,1956,"PhD","Together",76542,0,0,"30/03/2013",91
5080,420,0,452,182,64,140,1,6,6,4,2,0,1,1993,"Graduation","Single",70515,0,0,"21/10/2013",12
8369,1,2,7,4,3,11,1,0,1,2,8,0,0,1987,"Graduation","Together",18227,1,0,"08/11/2012",21
5232,86,12,75,33,15,6,1,4,1,5,4,0,0,1965,"Graduation","Married",69139,0,1,"27/01/2014",23
2407,823,25,459,124,29,95,1,6,6,7,4,0,1,1982,"Graduation","Married",69109,0,0,"09/11/2012",10
3834,231,161,215,171,30,53,2,8,2,11,5,0,0,1962,"Graduation","Single",69627,0,1,"17/03/2013",35
7912,8,15,27,0,20,33,2,3,1,2,8,0,0,1978,"Graduation","Married",38136,1,0,"22/04/2013",69
7712,182,17,259,77,70,29,1,6,2,10,4,0,0,1946,"PhD","Single",62159,0,0,"28/04/2014",68
1065,557,129,984,193,37,18,1,5,8,5,2,0,0,1963,"Graduation","Single",80695,0,0,"29/12/2013",85
7275,79,1,31,4,4,12,3,2,1,4,6,0,0,1971,"Master","Single",33316,1,1,"04/10/2013",34
1343,368,24,68,38,0,88,6,8,2,6,7,0,0,1968,"Graduation","Together",58554,1,1,"26/09/2012",55
1384,6,4,14,8,8,22,2,2,1,2,8,0,0,1992,"Basic","Married",17256,1,0,"23/11/2013",10
9967,160,15,196,15,11,50,8,6,1,7,8,0,0,1974,"Graduation","Divorced",53034,1,1,"30/05/2013",30
6181,488,21,238,56,108,28,1,8,7,11,6,0,0,1950,"2n Cycle","Together",52203,0,0,"31/07/2012",36
10507,691,7,69,0,7,23,4,2,2,7,8,0,0,1977,"2n Cycle","Divorced",59601,0,1,"25/07/2013",14
2674,543,10,205,160,143,82,1,6,3,6,3,0,1,1958,"Master","Single",75154,0,1,"04/09/2012",79
2698,254,7,108,20,0,26,3,6,3,5,6,0,0,1976,"Graduation","Single",47025,0,1,"07/11/2013",52
3231,5,4,10,2,2,7,1,1,0,3,8,0,0,1973,"Graduation","Married",37971,1,0,"25/11/2013",97
4096,112,19,21,16,14,5,3,4,1,4,7,0,0,1968,"Master","Divorced",41335,1,0,"26/12/2013",24
10476,134,11,59,15,2,30,1,3,2,5,2,0,0,1958,"Graduation","Married",67267,0,1,"13/05/2014",0
5948,143,6,52,11,8,17,2,4,1,5,5,0,0,1975,"Graduation","Single",57338,0,1,"29/04/2014",96
9140,51,4,24,4,7,1,2,2,0,4,6,0,0,1960,"2n Cycle","Together",50523,1,1,"25/12/2013",89
10258,27,0,5,0,0,3,2,1,0,3,8,0,0,1965,"Master","Single",35791,2,1,"06/05/2013",94
5675,459,0,24,6,0,4,6,4,5,7,6,0,0,1960,"PhD","Divorced",50611,0,1,"04/10/2012",98
4743,689,8,167,11,8,88,5,8,4,11,6,0,0,1969,"PhD","Married",56242,0,1,"03/03/2013",72
8805,283,10,38,0,13,27,4,7,2,4,8,0,0,1960,"Graduation","Single",48904,0,1,"02/12/2012",1
1542,347,0,35,4,3,7,6,4,2,8,5,0,0,1975,"Graduation","Single",56243,1,2,"30/12/2013",26
6770,5,13,14,0,5,31,2,2,1,2,6,0,1,1985,"Graduation","Married",21355,1,0,"20/08/2013",5
8773,280,0,18,0,0,24,3,5,1,6,7,0,0,1971,"Master","Together",57420,0,1,"25/06/2013",22
10475,187,5,65,26,20,14,2,4,2,6,5,0,0,1970,"Master","Together",NA,0,1,"01/04/2013",39
10420,95,14,64,2,9,38,1,4,2,3,7,0,0,1955,"Master","Divorced",46390,0,1,"05/05/2014",56
7514,84,10,34,11,10,28,4,3,1,4,6,0,0,1956,"2n Cycle","Together",54342,1,1,"03/07/2013",74
2902,19,4,12,2,2,6,1,1,0,3,5,0,0,1958,"Graduation","Together",NA,1,1,"03/09/2012",87
4345,5,1,9,2,0,4,1,1,0,2,7,0,0,1964,"2n Cycle","Single",NA,1,1,"12/01/2014",49
793,18,3,17,3,0,4,1,2,0,3,9,0,0,1973,"Graduation","Married",20895,1,0,"06/10/2012",24
10909,992,24,694,51,19,119,0,5,10,5,1,0,0,1948,"Graduation","Married",92344,0,0,"15/01/2014",9
3769,25,1,13,0,0,3,1,1,0,3,7,0,0,1972,"PhD","Together",NA,1,0,"02/03/2014",17
8702,9,1,7,0,3,2,2,1,0,3,7,0,0,1976,"2n Cycle","Together",26907,1,1,"20/08/2013",10
4791,19,1,17,2,0,2,1,1,0,3,8,0,0,1980,"Graduation","Together",44964,1,1,"16/12/2012",35
2963,709,93,374,104,80,80,1,8,6,6,3,0,0,1979,"Graduation","Together",75507,0,0,"02/05/2014",56
8216,158,0,76,13,7,71,6,4,4,3,5,0,0,1972,"Master","Married",53761,1,1,"11/10/2013",7
8140,10,14,29,4,2,36,3,2,1,4,4,0,0,1973,"Graduation","Together",22682,1,0,"03/10/2013",51
10146,25,1,13,0,0,3,1,1,0,3,7,0,0,1972,"PhD","Together",38887,1,0,"02/03/2014",17
5289,8,4,12,15,4,29,2,1,1,2,4,0,0,1975,"2n Cycle","Single",41658,1,1,"09/11/2012",30
2587,14,0,6,0,0,0,2,2,0,3,5,0,0,1972,"PhD","Married",29791,1,0,"15/05/2014",21
4405,622,7,115,30,0,15,2,6,3,12,5,0,0,1956,"Master","Married",63915,0,2,"30/07/2013",2
8663,11,0,3,0,0,1,1,1,0,2,6,0,0,1974,"Graduation","Divorced",39996,1,1,"22/05/2014",85
2589,25,3,16,8,5,2,2,2,1,3,6,0,0,1972,"Graduation","Divorced",26759,1,0,"07/02/2014",65
3421,635,15,100,20,7,131,1,9,3,9,6,0,0,1968,"Master","Divorced",63841,0,1,"21/04/2013",64
10490,100,64,79,65,0,109,2,6,2,4,7,0,0,1969,"PhD","Married",51039,1,1,"10/12/2012",11
4094,201,2,43,3,5,35,4,5,1,5,6,0,0,1961,"Graduation","Married",60544,1,1,"25/08/2012",92
9958,642,14,49,0,7,57,1,9,2,9,5,0,0,1972,"Graduation","Married",65685,0,1,"29/03/2014",54
2534,97,1,41,6,2,41,2,4,1,3,7,0,0,1953,"Graduation","Married",37716,0,1,"21/04/2014",4
4188,204,5,39,17,0,89,3,5,2,4,8,0,1,1957,"Graduation","Single",36864,0,1,"13/08/2012",53
6613,513,7,133,46,14,14,6,8,4,8,8,0,0,1970,"Master","Married",44511,1,0,"12/10/2012",39
10827,88,3,21,4,1,29,4,3,0,4,9,0,0,1967,"PhD","Married",36947,1,1,"07/08/2012",49
5491,172,12,112,8,0,15,4,6,1,5,7,0,0,1951,"Master","Together",47352,0,1,"11/04/2013",70
8402,329,35,222,130,35,43,2,7,5,8,4,0,0,1953,"Master","Married",67087,0,1,"17/12/2013",40
8783,296,13,104,11,13,17,3,4,2,9,3,0,0,1950,"Graduation","Married",57045,0,1,"08/09/2012",40
10010,100,2,16,2,1,31,4,3,2,2,9,0,1,1953,"PhD","Divorced",36957,1,1,"06/09/2012",43
618,422,7,238,69,46,15,1,7,2,12,4,0,0,1977,"PhD","Married",69389,0,1,"28/09/2012",17
9121,1218,16,272,104,0,80,2,5,3,6,6,0,1,1972,"Graduation","Married",80134,1,0,"20/05/2013",40
361,5,1,7,2,1,4,1,1,0,2,7,0,0,1969,"Master","Married",43142,1,1,"18/02/2014",84
4310,507,93,520,242,40,26,1,5,10,5,1,0,1,1944,"Graduation","Married",80589,0,0,"22/01/2014",25
2678,52,12,50,4,36,55,3,5,0,3,9,0,0,1990,"Graduation","Single",34412,1,0,"13/02/2013",62
6376,191,56,139,51,8,100,4,4,3,8,4,0,0,1979,"Graduation","Single",57537,1,0,"10/06/2013",83
524,2,23,11,8,6,46,1,2,1,2,8,0,0,1966,"Basic","Together",22634,0,0,"16/01/2013",47
10341,68,28,39,16,30,41,1,2,2,5,2,0,0,1948,"Graduation","Together",51315,0,0,"23/02/2014",45
5654,20,4,10,6,4,17,2,2,0,3,6,0,0,1972,"Graduation","Married",36026,2,1,"16/03/2014",34
4098,20,3,16,0,4,1,3,2,0,4,6,0,0,1973,"Graduation","Married",24639,1,1,"28/01/2014",3
5824,7,0,1,0,0,0,1,1,0,2,6,0,0,1972,"PhD","Together",34578,2,1,"11/04/2014",1
7000,279,172,74,38,8,246,1,2,10,10,1,0,0,1972,"2n Cycle","Single",65704,0,0,"13/10/2013",18
2561,977,12,253,16,12,101,4,4,3,12,8,0,0,1966,"Graduation","Single",63810,0,1,"11/11/2012",45
5229,30,1,8,0,0,3,1,1,0,3,7,0,0,1969,"PhD","Together",54132,0,1,"16/02/2014",81
4086,6,1,7,23,4,19,1,1,1,2,8,0,0,1959,"Graduation","Married",18690,0,0,"28/12/2012",77
2428,3,18,26,11,8,12,3,2,0,4,7,0,0,1970,"Graduation","Married",28164,1,0,"04/05/2013",23
8254,14,0,2,0,0,7,1,1,0,2,8,0,0,1974,"PhD","Married",34596,1,0,"13/04/2013",48
2836,10,1,7,0,0,1,1,1,0,2,8,0,0,1972,"PhD","Married",43269,1,0,"16/09/2013",61
8418,7,10,17,8,6,13,2,2,0,3,7,0,0,1958,"2n Cycle","Single",38741,1,1,"30/03/2014",60
1362,33,87,64,175,16,74,1,6,1,6,7,0,0,1972,"Graduation","Single",31907,0,0,"04/03/2013",75
7152,12,0,13,2,0,10,1,1,0,3,7,0,0,1983,"Master","Married",27100,1,0,"05/04/2013",64
